"Item","Country","Element","Unit","Y2009","Y2010","Y2011","Average","Data.type","Region","Region_nice","Region_code","Region_macronew","Region_macro1","Region_macro1_nice","Region_macro2","Region_macro2_nice","Region_macro3","Region_macro3_nice","food_group","Region_crops"
"Roots, other","Guatemala","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Central_and_Mexico"
"Roots, other","Brunei Darussalam","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_Southeast"
"Roots, other","Jamaica","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0.1,0.033333333,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Belize","Food supply quantity (g/capita/day)","g/capita/day",3,4,3,3.333333333,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Central_and_Mexico"
"Roots, other","Venezuela (Bolivarian Republic of)","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_South_tropical"
"Roots, other","Saint Kitts and Nevis","Food supply (kcal/capita/day)","kcal/capita/day",28,25,24,25.66666667,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Nicaragua","Food supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Central_and_Mexico"
"Roots, other","Philippines","Food supply (kcal/capita/day)","kcal/capita/day",3,3,2,2.666666667,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_Southeast"
"Roots, other","Saint Vincent and the Grenadines","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.2,0.133333333,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Dominican Republic","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","French Polynesia","Food supply quantity (g/capita/day)","g/capita/day",38,40,41,39.66666667,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Pacific_Region_tropical"
"Roots, other","Costa Rica","Food supply quantity (g/capita/day)","g/capita/day",18,12,18,16,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Central_and_Mexico"
"Roots, other","Costa Rica","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Central_and_Mexico"
"Roots, other","Brunei Darussalam","Food supply (kcal/capita/day)","kcal/capita/day",4,3,3,3.333333333,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_Southeast"
"Roots, other","Bahamas","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Haiti","Protein supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.2,0.133333333,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","French Polynesia","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Pacific_Region_tropical"
"Roots, other","Peru","Food supply quantity (g/capita/day)","g/capita/day",22,21,21,21.33333333,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_South_tropical"
"Roots, other","Malaysia","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_Southeast"
"Roots, other","Kiribati","Food supply quantity (g/capita/day)","g/capita/day",312,318,278,302.6666667,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Pacific_Region_tropical"
"Roots, other","Barbados","Food supply quantity (g/capita/day)","g/capita/day",1,3,1,1.666666667,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Saint Vincent and the Grenadines","Food supply quantity (g/capita/day)","g/capita/day",42,61,97,66.66666667,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Suriname","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_South_tropical"
"Roots, other","Grenada","Protein supply quantity (g/capita/day)","g/capita/day",0.2,0.3,0.3,0.266666667,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Sri Lanka","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_South","South Asia","SAS","South Asia","Asia_South","South Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_South"
"Roots, other","Solomon Islands","Food supply quantity (g/capita/day)","g/capita/day",250,235,240,241.6666667,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Pacific_Region_tropical"
"Roots, other","Bermuda","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Jamaica","Food supply quantity (g/capita/day)","g/capita/day",19,22,24,21.66666667,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
"Roots, other","Philippines","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_Southeast"
"Roots, other","Timor-Leste","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_Southeast"
"Roots, other","Cambodia","Food supply (kcal/capita/day)","kcal/capita/day",6,6,6,6,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_Southeast"
"Roots, other","Vanuatu","Food supply (kcal/capita/day)","kcal/capita/day",432,456,448,445.3333333,"Food supplies (2009-2011 mean) ","Pacific_Region_tropical","Trop. Pacific Region","PAC-T","Pacific","Pacific_Region","Pacific","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Pacific_Region_tropical"
"Roots, other","Ecuador","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_South_tropical"
"Roots, other","Nicaragua","Protein supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_Central_and_Mexico","Central America","CAM","Latin America","America_Central_and_Mexico","Central America and Mexico","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Central_and_Mexico"
"Roots, other","Paraguay","Food supply (kcal/capita/day)","kcal/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_South_tropical"
"Roots, other","Paraguay","Fat supply quantity (g/capita/day)","g/capita/day",0,0,0,0,"Food supplies (2009-2011 mean) ","America_South_tropical","Trop. S. America","SAM-Tro","Latin America","America_South","South America","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_South_tropical"
"Roots, other","Cambodia","Food supply quantity (g/capita/day)","g/capita/day",6,6,6,6,"Food supplies (2009-2011 mean) ","Asia_Southeast","Southeast Asia","SEA","Southeast Asia","Asia_Southeast","Southeast Asia","Asia and the Pacific","Asia and the Pacific","Developing_country","Developing countries","Starchy roots","Asia_Southeast"
"Roots, other","Cuba","Fat supply quantity (g/capita/day)","g/capita/day",0.1,0.1,0.1,0.1,"Food supplies (2009-2011 mean) ","America_Caribbean","Caribbean","CAR","Latin America","America_Caribbean","Caribbean","Latin America and the Caribbean","Latin America and the Caribbean","Developing_country","Developing countries","Starchy roots","America_Caribbean"
