"Item","Country","Element","Y2009","Y2010","Y2011","Average"
"Grapefruit","India","Production",216000,260600,196000,224200
"Grapes","India","Production",1878000,880700,1235000,1331233.33333333
"Groundnut","India","Production",5428500,8265000,6964000,6885833.33333333
"Hazelnuts","India","Production",0,0,0,0
"Hempseed","India","Production",0,0,0,0
"Hops","India","Production",0,0,0,0
"Kiwi","India","Production",0,0,0,0
"Kola_nuts","India","Production",0,0,0,0
"Leeks","India","Production",0,0,0,0
"Lemons & limes","India","Production",2571530,2629200,2108000,2436243.33333333
"Lentils","India","Production",953300,1031600,943800,976233.333333333
"Lettuce","India","Production",907973,1005850,1059851,991224.666666667
"Linseed","India","Production",169200,153700,147000,156633.333333333
"Lupins","India","Production",0,0,0,0
"Maize","India","Production",16719500,21725800,21760000,20068433.3333333
"Mangoes_mangosteens_guavas","India","Production",12750000,15026700,15188000,14321566.6666667
"Mate","India","Production",0,0,0,0
"Melons","India","Production",812895,900523,948869,887429
"Millets","India","Production",8776800,13293000,12660000,11576600
"Mustard_seed","India","Production",0,0,0,0
"Nutmeg_mace_cardamoms","India","Production",15720,15700,15816,15745.3333333333
"Nuts_nes","India","Production",0,0,0,0
"Oats","India","Production",0,0,0,0
"Oilseeds_nes","India","Production",1e+05,108000,98000,102000
"Okra","India","Production",4528000,4803000,5784000,5038333.33333333
"Olives","India","Production",0,0,0,0
"Onions","India","Production",12158800,15118000,17511090,14929296.6666667
"Oranges","India","Production",5201350,5966400,4571000,5246250
"Palm oil","India","Production",0,0,0,0
"Papayas","India","Production",3913500,4196000,4457100,4188866.66666667
"Peaches & nectarines","India","Production",231365,244000,243074,239479.666666667
"Pears","India","Production",308487,336049,334774,326436.666666667
"Peas","India","Production",3574200,3704100,4164200,3814166.66666667
"Pepper","India","Production",47400,51020,52000,50140
"Peppermint","India","Production",0,0,0,0
"Persimmons","India","Production",0,0,0,0
"Pigeonpeas","India","Production",2270000,2460000,2860000,2530000
"Pineapples","India","Production",1341000,1386800,1415000,1380933.33333333
"Pistachios","India","Production",0,0,0,0
"Plums","India","Production",191464,2e+05,210000,200488
"Poppy","India","Production",0,0,0,0
"Potatoes","India","Production",34390900,36577300,42339400,37769200
"Pulses_nes","India","Production",7e+05,7e+05,7e+05,7e+05
"Pumpkins & gourds","India","Production",4022663,4456296,4695542,4391500.33333333
"Quinces","India","Production",0,0,0,0
"Quinoa","India","Production",0,0,0,0
"Rapeseed","India","Production",7200700,6608100,8179000,7329266.66666667
"Raspberries","India","Production",0,0,0,0
"Rice","India","Production",135673000,143963000,157900000,145845333.333333
"Roots_tubers_nes","India","Production",0,0,0,0
"Rye","India","Production",0,0,0,0
"Safflower_seed","India","Production",189200,178800,150000,172666.666666667
"Sesame","India","Production",588400,893000,810000,763800
"Sheanuts","India","Production",0,0,0,0
"Sorghum","India","Production",7245600,6698200,7003100,6982300
"Soybean","India","Production",9964500,12736000,12214000,11638166.6666667
"Spices_nes","India","Production",1029700,1474900,1699790,1401463.33333333
"Spinach","India","Production",0,0,0,0
"Strawberries","India","Production",0,0,0,0
"Sugarcane","India","Production",285029300,292301600,342382000,306570966.666667
"Sunflower","India","Production",850700,651000,517000,672900
"Sweet potatoes","India","Production",1119700,1094700,1046600,1087000
"Tangerines_mandarins","India","Production",0,0,0,0
"Taro","India","Production",0,0,0,0
"Tea","India","Production",972700,991182,966733,976871.666666667
"Tea_nes","India","Production",0,0,0,0
"Tomatoes","India","Production",11148800,12433200,16826000,13469333.3333333
"Triticale","India","Production",0,0,0,0
"Vanilla","India","Production",0,0,0,0
"Vegetables_fresh_nes","India","Production",28006300,31724000,27557000,29095766.6666667
"Vegetables_leguminous_nes","India","Production",0,0,0,0
"Vetches","India","Production",0,0,0,0
"Walnuts","India","Production",36000,38000,36000,36666.6666666667
"Watermelons","India","Production",321377,356021,375135,350844.333333333
"Wheat","India","Production",80679400,80803600,86874000,82785666.6666667
"Yams","India","Production",0,0,0,0
"Yautia","India","Production",0,0,0,0
"Alfalfa","Indonesia","Production",0,0,0,0
"Almonds","Indonesia","Production",0,0,0,0
"Anise_badian_fennel_coriander","Indonesia","Production",0,0,0,0
"Apples","Indonesia","Production",0,0,0,0
"Apricots","Indonesia","Production",0,0,0,0
"Areca_nuts","Indonesia","Production",177000,184300,183100,181466.666666667
"Artichokes","Indonesia","Production",0,0,0,0
"Asparagus","Indonesia","Production",0,0,0,0
"Avocados","Indonesia","Production",257642,224278,275953,252624.333333333
"Bambara_beans","Indonesia","Production",0,0,0,0
"Bananas & plantains","Indonesia","Production",6373533,5755073,6132695,6087100.33333333
"Barley","Indonesia","Production",0,0,0,0
"Beans","Indonesia","Production",1199323,1234139,1226571,1220011
"Beet_sugar","Indonesia","Production",0,0,0,0
"Berries_nes","Indonesia","Production",0,0,0,0
"Blueberries","Indonesia","Production",0,0,0,0
"Brazil_nuts","Indonesia","Production",0,0,0,0
"Buckwheat","Indonesia","Production",0,0,0,0
"Cabbages","Indonesia","Production",1454151,1486249,1477232,1472544
"Carob","Indonesia","Production",0,0,0,0
"Carrots & turnips","Indonesia","Production",358014,403827,526917,429586
"Cashew","Indonesia","Production",147403,115000,114600,125667.666666667
"Cassava","Indonesia","Production",22039148,23918118,24009624,23322296.6666667
"Castor_oil","Indonesia","Production",2270,1700,2300,2090
"Cereals_nes","Indonesia","Production",0,0,0,0
"Cherries","Indonesia","Production",0,0,0,0
"Chestnut","Indonesia","Production",0,0,0,0
"Chickpeas","Indonesia","Production",0,0,0,0
"Chicory_roots","Indonesia","Production",0,0,0,0
"Chillies & peppers","Indonesia","Production",1378727,1332356,1903229,1538104
"Cinnamon","Indonesia","Production",106270,88100,90300,94890
"Clover","Indonesia","Production",0,0,0,0
"Cloves","Indonesia","Production",82033,98400,72300,84244.3333333333
"Cocoa beans","Indonesia","Production",809583,844626,712200,788803
"Coconuts","Indonesia","Production",1.9e+07,1.8e+07,17500000,18166666.6666667
"Coffee","Indonesia","Production",682591,684076,638600,668422.333333333
"Cottonseed oil","Indonesia","Production",5239.57,5242.9,3790.15,4757.54
"Cowpeas","Indonesia","Production",0,0,0,0
"Cranberries","Indonesia","Production",0,0,0,0
"Cucumbers","Indonesia","Production",583139,547141,521535,550605
"Currants","Indonesia","Production",0,0,0,0
"Dates","Indonesia","Production",0,0,0,0
"Eggplants","Indonesia","Production",451564,482305,519481,484450
"Faba_beans","Indonesia","Production",0,0,0,0
"Figs","Indonesia","Production",0,0,0,0
"Fonio","Indonesia","Production",0,0,0,0
"Fruit_citrus_nes","Indonesia","Production",0,0,0,0
"Fruit_fresh_nes","Indonesia","Production",1082851,1182267,1335869,1200329
"Fruit_pome_nes","Indonesia","Production",0,0,0,0
"Fruit_stone_nes","Indonesia","Production",0,0,0,0
"Fruit_tropical_fresh_nes","Indonesia","Production",3157095,2321047,3279090,2919077.33333333
"Garlic","Indonesia","Production",15419,12295,14749,14154.3333333333
"Ginger","Indonesia","Production",122181,107735,94743,108219.666666667
"Gooseberries","Indonesia","Production",0,0,0,0
"Grain_mixed","Indonesia","Production",0,0,0,0
"Grapefruit","Indonesia","Production",0,0,0,0
"Grapes","Indonesia","Production",0,0,0,0
"Groundnut","Indonesia","Production",1364700,1367000,1213000,1314900
"Hazelnuts","Indonesia","Production",0,0,0,0
"Hempseed","Indonesia","Production",0,0,0,0
"Hops","Indonesia","Production",0,0,0,0
"Kiwi","Indonesia","Production",0,0,0,0
"Kola_nuts","Indonesia","Production",0,0,0,0
"Leeks","Indonesia","Production",549365,541374,526774,539171
"Lemons & limes","Indonesia","Production",0,0,0,0
"Lentils","Indonesia","Production",0,0,0,0
"Lettuce","Indonesia","Production",0,0,0,0
"Linseed","Indonesia","Production",0,0,0,0
"Lupins","Indonesia","Production",0,0,0,0
"Maize","Indonesia","Production",18070480,18785836,18069733,18308683
"Mangoes_mangosteens_guavas","Indonesia","Production",2243440,1287287,2131139,1887288.66666667
"Mate","Indonesia","Production",0,0,0,0
"Melons","Indonesia","Production",85861,85161,103840,91620.6666666667
"Millets","Indonesia","Production",0,0,0,0
"Mustard_seed","Indonesia","Production",0,0,0,0
"Nutmeg_mace_cardamoms","Indonesia","Production",16000,15700,19800,17166.6666666667
"Nuts_nes","Indonesia","Production",114915,115000,106557,112157.333333333
"Oats","Indonesia","Production",0,0,0,0
"Oilseeds_nes","Indonesia","Production",0,0,0,0
"Okra","Indonesia","Production",0,0,0,0
"Olives","Indonesia","Production",0,0,0,0
"Onions","Indonesia","Production",965164,1048934,893124,969074
"Oranges","Indonesia","Production",2131768,2028904,1818949,1993207
"Palm oil","Indonesia","Production",114454293,125138120,133936541,124509651.333333
"Papayas","Indonesia","Production",772844,675801,958251,802298.666666667
"Peaches & nectarines","Indonesia","Production",0,0,0,0
"Pears","Indonesia","Production",0,0,0,0
"Peas","Indonesia","Production",0,0,0,0
"Pepper","Indonesia","Production",82834,83700,87100,84544.6666666667
"Peppermint","Indonesia","Production",0,0,0,0
"Persimmons","Indonesia","Production",0,0,0,0
"Pigeonpeas","Indonesia","Production",0,0,0,0
"Pineapples","Indonesia","Production",1558196,1406445,1540626,1501755.66666667
"Pistachios","Indonesia","Production",0,0,0,0
"Plums","Indonesia","Production",0,0,0,0
"Poppy","Indonesia","Production",0,0,0,0
"Potatoes","Indonesia","Production",1176304,1060805,995488,1077532.33333333
"Pulses_nes","Indonesia","Production",1228,1139,1332,1233
"Pumpkins & gourds","Indonesia","Production",321023,369846,428197,373022
"Quinces","Indonesia","Production",0,0,0,0
"Quinoa","Indonesia","Production",0,0,0,0
"Rapeseed","Indonesia","Production",0,0,0,0
"Raspberries","Indonesia","Production",0,0,0,0
"Rice","Indonesia","Production",64398890,66469394,65740946,65536410
"Roots_tubers_nes","Indonesia","Production",370000,365000,380000,371666.666666667
"Rye","Indonesia","Production",0,0,0,0
"Safflower_seed","Indonesia","Production",0,0,0,0
"Sesame","Indonesia","Production",0,0,0,0
"Sheanuts","Indonesia","Production",0,0,0,0
"Sorghum","Indonesia","Production",0,0,0,0
"Soybean","Indonesia","Production",974512,907031,843838,908460.333333333
"Spices_nes","Indonesia","Production",6400,9500,5000,6966.66666666667
"Spinach","Indonesia","Production",173750,152334,160513,162199
"Strawberries","Indonesia","Production",0,0,0,0
"Sugarcane","Indonesia","Production",26400000,26600000,2.4e+07,25666666.6666667
"Sunflower","Indonesia","Production",0,0,0,0
"Sweet potatoes","Indonesia","Production",2057913,2051046,2192242,2100400.33333333
"Tangerines_mandarins","Indonesia","Production",0,0,0,0
"Taro","Indonesia","Production",0,0,0,0
"Tea","Indonesia","Production",156901,150342,150200,152481
"Tea_nes","Indonesia","Production",0,0,0,0
"Tomatoes","Indonesia","Production",853061,891616,954046,899574.333333333
"Triticale","Indonesia","Production",0,0,0,0
"Vanilla","Indonesia","Production",3341,2600,3500,3147
"Vegetables_fresh_nes","Indonesia","Production",592597,616151,618717,609155
"Vegetables_leguminous_nes","Indonesia","Production",0,0,0,0
"Vetches","Indonesia","Production",0,0,0,0
"Walnuts","Indonesia","Production",0,0,0,0
"Watermelons","Indonesia","Production",474327,348631,497650,440202.666666667
"Wheat","Indonesia","Production",0,0,0,0
"Yams","Indonesia","Production",0,0,0,0
"Yautia","Indonesia","Production",0,0,0,0
"Alfalfa","Iran (Islamic Republic of)","Production",20834164,21500000,21500000,21278054.6666667
"Almonds","Iran (Islamic Republic of)","Production",158050,158050,92491,136197
"Anise_badian_fennel_coriander","Iran (Islamic Republic of)","Production",30363,36053,42611,36342.3333333333
"Apples","Iran (Islamic Republic of)","Production",2e+06,1662430,1842972,1835134
"Apricots","Iran (Islamic Republic of)","Production",371814,371814,226505,323377.666666667
"Areca_nuts","Iran (Islamic Republic of)","Production",0,0,0,0
"Artichokes","Iran (Islamic Republic of)","Production",15344,16655,17000,16333
"Asparagus","Iran (Islamic Republic of)","Production",13400,14545,18885,15610
"Avocados","Iran (Islamic Republic of)","Production",0,0,0,0
"Bambara_beans","Iran (Islamic Republic of)","Production",0,0,0,0
"Bananas & plantains","Iran (Islamic Republic of)","Production",109867,122958,124755,119193.333333333
"Barley","Iran (Islamic Republic of)","Production",3446227,3579589,2853560,3293125.33333333
"Beans","Iran (Islamic Republic of)","Production",222220,312104,315276,283200
"Beet_sugar","Iran (Islamic Republic of)","Production",2015917,4095650,4100000,3403855.66666667
"Berries_nes","Iran (Islamic Republic of)","Production",197090,179103,177962,184718.333333333
"Blueberries","Iran (Islamic Republic of)","Production",0,0,0,0
"Brazil_nuts","Iran (Islamic Republic of)","Production",0,0,0,0
"Buckwheat","Iran (Islamic Republic of)","Production",0,0,0,0
"Cabbages","Iran (Islamic Republic of)","Production",400610,434837,564572,466673
"Carob","Iran (Islamic Republic of)","Production",0,0,0,0
"Carrots & turnips","Iran (Islamic Republic of)","Production",296835,322196,418325,345785.333333333
"Cashew","Iran (Islamic Republic of)","Production",0,0,0,0
"Cassava","Iran (Islamic Republic of)","Production",0,0,0,0
"Castor_oil","Iran (Islamic Republic of)","Production",0,0,0,0
"Cereals_nes","Iran (Islamic Republic of)","Production",0,0,0,0
"Cherries","Iran (Islamic Republic of)","Production",331000,354650,251175,312275
"Chestnut","Iran (Islamic Republic of)","Production",0,0,0,0
"Chickpeas","Iran (Islamic Republic of)","Production",208913,267768,290243,255641.333333333
"Chicory_roots","Iran (Islamic Republic of)","Production",0,0,0,0
"Chillies & peppers","Iran (Islamic Republic of)","Production",38413,41460,53493,44455.3333333333
"Cinnamon","Iran (Islamic Republic of)","Production",0,0,0,0
"Clover","Iran (Islamic Republic of)","Production",850000,860000,860000,856666.666666667
"Cloves","Iran (Islamic Republic of)","Production",0,0,0,0
"Cocoa beans","Iran (Islamic Republic of)","Production",0,0,0,0
"Coconuts","Iran (Islamic Republic of)","Production",0,0,0,0
"Coffee","Iran (Islamic Republic of)","Production",0,0,0,0
"Cottonseed oil","Iran (Islamic Republic of)","Production",405604,372426,378000,385343.333333333
"Cowpeas","Iran (Islamic Republic of)","Production",0,0,0,0
"Cranberries","Iran (Islamic Republic of)","Production",0,0,0,0
"Cucumbers","Iran (Islamic Republic of)","Production",1603737,1811629,1532860,1649408.66666667
"Currants","Iran (Islamic Republic of)","Production",0,0,0,0
"Dates","Iran (Islamic Republic of)","Production",1023126,1023126,1053870,1033374
"Eggplants","Iran (Islamic Republic of)","Production",862159,935819,1215025,1004334.33333333
"Faba_beans","Iran (Islamic Republic of)","Production",0,0,0,0
"Figs","Iran (Islamic Republic of)","Production",76414,76414,67438,73422
"Fonio","Iran (Islamic Republic of)","Production",0,0,0,0
"Fruit_citrus_nes","Iran (Islamic Republic of)","Production",87023,107140,80718,91627
"Fruit_fresh_nes","Iran (Islamic Republic of)","Production",1667087,1659322,1757772,1694727
"Fruit_pome_nes","Iran (Islamic Republic of)","Production",0,0,0,0
"Fruit_stone_nes","Iran (Islamic Republic of)","Production",188273,203053,201759,197695
"Fruit_tropical_fresh_nes","Iran (Islamic Republic of)","Production",3,0,0,1
"Garlic","Iran (Islamic Republic of)","Production",64002,69470,90197,74556.3333333333
"Ginger","Iran (Islamic Republic of)","Production",0,0,0,0
"Gooseberries","Iran (Islamic Republic of)","Production",0,0,0,0
"Grain_mixed","Iran (Islamic Republic of)","Production",0,0,0,0
"Grapefruit","Iran (Islamic Republic of)","Production",44515,52227,39280,45340.6666666667
"Grapes","Iran (Islamic Republic of)","Production",2452500,2255672,2262715,2323629
"Groundnut","Iran (Islamic Republic of)","Production",3866,3474,3547,3629
"Hazelnuts","Iran (Islamic Republic of)","Production",21000,20284,21440,20908
"Hempseed","Iran (Islamic Republic of)","Production",0,0,0,0
"Hops","Iran (Islamic Republic of)","Production",0,0,0,0
"Kiwi","Iran (Islamic Republic of)","Production",29465,31778,31576,30939.6666666667
"Kola_nuts","Iran (Islamic Republic of)","Production",0,0,0,0
"Leeks","Iran (Islamic Republic of)","Production",15344,16655,21624,17874.3333333333
"Lemons & limes","Iran (Islamic Republic of)","Production",673405,689813,560052,641090
"Lentils","Iran (Islamic Republic of)","Production",83985,100174,71808,85322.3333333333
"Lettuce","Iran (Islamic Republic of)","Production",390836,424228,550799,455287.666666667
"Linseed","Iran (Islamic Republic of)","Production",958,861,879,899.333333333333
"Lupins","Iran (Islamic Republic of)","Production",0,0,0,0
"Maize","Iran (Islamic Republic of)","Production",1642657,2144943,2746562,2178054
"Mangoes_mangosteens_guavas","Iran (Islamic Republic of)","Production",12546,14668,14704,13972.6666666667
"Mate","Iran (Islamic Republic of)","Production",0,0,0,0
"Melons","Iran (Islamic Republic of)","Production",1279095,1388273,1400507,1355958.33333333
"Millets","Iran (Islamic Republic of)","Production",9000,9700,9800,9500
"Mustard_seed","Iran (Islamic Republic of)","Production",0,0,0,0
"Nutmeg_mace_cardamoms","Iran (Islamic Republic of)","Production",0,0,0,0
