"Region_crops","Country","Element","Y2009","Y2010","Y2011"
"America_Central_and_Mexico","Nigeria","Gross Production Value (current million US$)",36280.99,40820.46,48431.12
"America_Central_and_Mexico","Nigeria","Production",62401180,67815190,78621479
"America_Central_and_Mexico","Norway","Area harvested",159,106,99
"America_Central_and_Mexico","Norway","Gross Production Value (current million US$)",0.46,0.48,0.29
"America_Central_and_Mexico","Norway","Production",974,927,528
"America_Central_and_Mexico","Occupied Palestinian Territory","Area harvested",3634,3017,3167
"America_Central_and_Mexico","Occupied Palestinian Territory","Gross Production Value (current million US$)",60.48,45.08,65.86
"America_Central_and_Mexico","Occupied Palestinian Territory","Production",94708,63832,68163
"America_Central_and_Mexico","Pakistan","Area harvested",4523604,4092206,4353130
"America_Central_and_Mexico","Pakistan","Gross Production Value (current million US$)",2835.55,3263.21,4381.3
"America_Central_and_Mexico","Pakistan","Production",16070231,15368225,17583766
"America_Central_and_Mexico","Panama","Area harvested",74864,80786,71806
"America_Central_and_Mexico","Panama","Gross Production Value (current million US$)",54.91,58.03,63.61
"America_Central_and_Mexico","Panama","Production",233328,221417,198366
"America_Central_and_Mexico","Paraguay","Area harvested",1076720,1074336,1153023
"America_Central_and_Mexico","Paraguay","Gross Production Value (current million US$)",456.21,800.37,1148.19
"America_Central_and_Mexico","Paraguay","Production",4824896,6096915,6188448
"America_Central_and_Mexico","Peru","Area harvested",1017918.8,1003340.5,1004844
"America_Central_and_Mexico","Peru","Gross Production Value (current million US$)",1434.68,1650.96,1975.58
"America_Central_and_Mexico","Peru","Production",6418382,6822777,6900888
"America_Central_and_Mexico","Philippines","Area harvested",3362430,3179682,3229197
"America_Central_and_Mexico","Philippines","Gross Production Value (current million US$)",2507.5,2543.5,3239.33
"America_Central_and_Mexico","Philippines","Production",11796309,11265863.48,11842296.69
"America_Central_and_Mexico","Poland","Area harvested",719738,722378,787964
"America_Central_and_Mexico","Poland","Gross Production Value (current million US$)",280.5,375.82,597.6
"America_Central_and_Mexico","Poland","Production",20715064,19183052,23703324
"America_Central_and_Mexico","Portugal","Area harvested",259339,254602,270246
"America_Central_and_Mexico","Portugal","Gross Production Value (current million US$)",195.7,247.27,302.35
"America_Central_and_Mexico","Portugal","Production",5856826,5848891,6028473
"America_Central_and_Mexico","Republic of Korea","Area harvested",102922,99426,95325
"America_Central_and_Mexico","Republic of Korea","Gross Production Value (current million US$)",3229.85,3504.22,3571.35
"America_Central_and_Mexico","Republic of Korea","Production",1126648,992703,897093
"America_Central_and_Mexico","Republic of Moldova","Area harvested",424266,441422,479535
"America_Central_and_Mexico","Republic of Moldova","Gross Production Value (current million US$)",152.01,259.14,291.51
"America_Central_and_Mexico","Republic of Moldova","Production",1304450,1616820,1651487
"America_Central_and_Mexico","Romania","Area harvested",2482908,2243654,2745108
"America_Central_and_Mexico","Romania","Gross Production Value (current million US$)",2082.39,2396.43,4209.82
"America_Central_and_Mexico","Romania","Production",9240422,10353560,13251834
"America_Central_and_Mexico","Russian Federation","Area harvested",2631200,2346800,3266900
"America_Central_and_Mexico","Russian Federation","Gross Production Value (current million US$)",668.67,596.72,1538.78
"America_Central_and_Mexico","Russian Federation","Production",29969710,16892525,38941175
"America_Central_and_Mexico","Rwanda","Area harvested",858590,880775,948185.85
"America_Central_and_Mexico","Rwanda","Gross Production Value (current million US$)",1177.02,1291.49,1352.1
"America_Central_and_Mexico","Rwanda","Production",3816520,4364666,4694004.79
"America_Central_and_Mexico","Saint Kitts and Nevis","Area harvested",35.6,33.5,39
"America_Central_and_Mexico","Saint Kitts and Nevis","Production",283,256.4,272
"America_Central_and_Mexico","Saint Lucia","Area harvested",665,752,769
"America_Central_and_Mexico","Saint Lucia","Gross Production Value (current million US$)",3.48,3.77,3.96
"America_Central_and_Mexico","Saint Lucia","Production",2329,2493,2553
"America_Central_and_Mexico","Saint Vincent and the Grenadines","Area harvested",3690,3696,3796
"America_Central_and_Mexico","Saint Vincent and the Grenadines","Gross Production Value (current million US$)",5.5,5.28,4.08
"America_Central_and_Mexico","Saint Vincent and the Grenadines","Production",7433,7043,6785
"America_Central_and_Mexico","Samoa","Area harvested",2844,2831,2894
"America_Central_and_Mexico","Samoa","Production",9950,9243,8943
"America_Central_and_Mexico","Sao Tome and Principe","Area harvested",22700,23630,19770
"America_Central_and_Mexico","Sao Tome and Principe","Production",27088,26090,24461.48
"America_Central_and_Mexico","Saudi Arabia","Area harvested",35857,21015,21753
"America_Central_and_Mexico","Saudi Arabia","Gross Production Value (current million US$)",0,0,0
"America_Central_and_Mexico","Saudi Arabia","Production",278461,205722,219208
"America_Central_and_Mexico","Senegal","Area harvested",296231,203477,191984
"America_Central_and_Mexico","Senegal","Gross Production Value (current million US$)",222.29,143.88,117.97
"America_Central_and_Mexico","Senegal","Production",916672.3,741017.38,653058
"America_Central_and_Mexico","Serbia","Area harvested",1298918,1312593,1348324
"America_Central_and_Mexico","Serbia","Gross Production Value (current million US$)",1080.71,1449.86,1736.39
"America_Central_and_Mexico","Serbia","Production",7306611,8129319,7382529
"America_Central_and_Mexico","Sierra Leone","Area harvested",491144,556831,604013
"America_Central_and_Mexico","Sierra Leone","Production",3336571,3837802,4005859
"America_Central_and_Mexico","Slovakia","Area harvested",220496,250313,285560
"America_Central_and_Mexico","Slovakia","Gross Production Value (current million US$)",160.1,207.65,363.6
"America_Central_and_Mexico","Slovakia","Production",2920518,2687893,3722344
"America_Central_and_Mexico","Slovenia","Area harvested",66145,63302,67420
"America_Central_and_Mexico","Slovenia","Gross Production Value (current million US$)",98.56,114.18,150.13
"America_Central_and_Mexico","Slovenia","Production",1485213,1450858,1546635
"America_Central_and_Mexico","Solomon Islands","Area harvested",29470,32375,35890
"America_Central_and_Mexico","Solomon Islands","Production",320373,334926,339095
"America_Central_and_Mexico","Somalia","Area harvested",181427,184640,149387
"America_Central_and_Mexico","Somalia","Production",253448,254268,198582
"America_Central_and_Mexico","South Africa","Area harvested",2577557,2894572,2527570
"America_Central_and_Mexico","South Africa","Gross Production Value (current million US$)",2350.82,2366.85,2906.47
"America_Central_and_Mexico","South Africa","Production",12904158,13740207,11300628
"America_Central_and_Mexico","Spain","Area harvested",565563,530275,588550
"America_Central_and_Mexico","Spain","Gross Production Value (current million US$)",2513.58,2640.9,3031.73
"America_Central_and_Mexico","Spain","Production",9550948,9245343,9742069
"America_Central_and_Mexico","Sri Lanka","Area harvested",149810,157890,151072
"America_Central_and_Mexico","Sri Lanka","Gross Production Value (current million US$)",221.11,259.21,312.85
"America_Central_and_Mexico","Sri Lanka","Production",752090,802050,790418
"America_Central_and_Mexico","Sudan (former)","Area harvested",230297,131707,141108
"America_Central_and_Mexico","Sudan (former)","Gross Production Value (current million US$)",4193.05,9438.44,0
"America_Central_and_Mexico","Sudan (former)","Production",1283109,1076248,1092250
"America_Central_and_Mexico","Suriname","Area harvested",1144,1197,1150
"America_Central_and_Mexico","Suriname","Gross Production Value (current million US$)",9.83,11.05,8.28
"America_Central_and_Mexico","Suriname","Production",8583,9303,7560
"America_Central_and_Mexico","Swaziland","Area harvested",59532,62997,75345
"America_Central_and_Mexico","Swaziland","Production",63261,75610,91985
"America_Central_and_Mexico","Sweden","Area harvested",500,700,700
"America_Central_and_Mexico","Sweden","Gross Production Value (current million US$)",0,0,0
"America_Central_and_Mexico","Sweden","Production",787,1000,920
"America_Central_and_Mexico","Switzerland","Area harvested",64327,63681,65071
"America_Central_and_Mexico","Switzerland","Gross Production Value (current million US$)",61.53,56.55,67.94
"America_Central_and_Mexico","Switzerland","Production",2320446,2374491,2647524
"America_Central_and_Mexico","Syrian Arab Republic","Area harvested",240279,235467,259643
"America_Central_and_Mexico","Syrian Arab Republic","Production",1616750,1198333,1706188
"America_Central_and_Mexico","Tajikistan","Area harvested",219672,211995,251880
"America_Central_and_Mexico","Tajikistan","Gross Production Value (current million US$)",171.1,224.97,272.67
"America_Central_and_Mexico","Tajikistan","Production",1059605,1091880,1267536
"America_Central_and_Mexico","Thailand","Area harvested",3687327,3661938,3626025
"America_Central_and_Mexico","Thailand","Gross Production Value (current million US$)",4875.55,5937.47,7663.36
"America_Central_and_Mexico","Thailand","Production",48287867.25,40523132,43581300
"America_Central_and_Mexico","The former Yugoslav Republic of Macedonia","Area harvested",63804,59546,58825
"America_Central_and_Mexico","The former Yugoslav Republic of Macedonia","Gross Production Value (current million US$)",115.88,100.21,127.67
"America_Central_and_Mexico","The former Yugoslav Republic of Macedonia","Production",397460,388314,358595
"America_Central_and_Mexico","Timor-Leste","Area harvested",98974,90821.86,44388
"America_Central_and_Mexico","Timor-Leste","Production",207031,207026.78,108657
"America_Central_and_Mexico","Togo","Area harvested",1071176,1112092,1136751
"America_Central_and_Mexico","Togo","Gross Production Value (current million US$)",756.12,666.55,893.43
"America_Central_and_Mexico","Togo","Production",1961573,1997638,2206897
"America_Central_and_Mexico","Trinidad and Tobago","Area harvested",13385.3,14071.8,12017
"America_Central_and_Mexico","Trinidad and Tobago","Gross Production Value (current million US$)",7.58,10.26,14.49
"America_Central_and_Mexico","Trinidad and Tobago","Production",14348,14751,18764
"America_Central_and_Mexico","Tunisia","Area harvested",31038,32575,31615
"America_Central_and_Mexico","Tunisia","Gross Production Value (current million US$)",134.6,119.04,141.34
"America_Central_and_Mexico","Tunisia","Production",343769,367028,331430.28
"America_Central_and_Mexico","Turkey","Area harvested",1337206,1413992,1462903
"America_Central_and_Mexico","Turkey","Gross Production Value (current million US$)",5875.18,7670.32,8781.87
"America_Central_and_Mexico","Turkey","Production",10364559,11245617,11844452
"America_Central_and_Mexico","Turkmenistan","Area harvested",648000,592000,592000
"America_Central_and_Mexico","Turkmenistan","Gross Production Value (current million US$)",0,0,0
"America_Central_and_Mexico","Turkmenistan","Production",1574000,1602000,1446000
"America_Central_and_Mexico","Uganda","Area harvested",3004159,3146858,3222027
"America_Central_and_Mexico","Uganda","Production",10855593,11108426,10561588
"America_Central_and_Mexico","Ukraine","Area harvested",2634900,3181110,4054920
"America_Central_and_Mexico","Ukraine","Gross Production Value (current million US$)",1147.5,1880.97,3923.08
"America_Central_and_Mexico","Ukraine","Production",19840800,20183600,33690400
"America_Central_and_Mexico","United Arab Emirates","Area harvested",1479.9,1956.6,1991
"America_Central_and_Mexico","United Arab Emirates","Production",38771,47315,39106
"America_Central_and_Mexico","United Kingdom","Area harvested",164829,165777,165757
"America_Central_and_Mexico","United Kingdom","Gross Production Value (current million US$)",3.38,3.6,4.42
"America_Central_and_Mexico","United Kingdom","Production",6558600,6591800,6591379
"America_Central_and_Mexico","United Republic of Tanzania","Area harvested",6148060,6193129,5761241
"America_Central_and_Mexico","United Republic of Tanzania","Gross Production Value (current million US$)",1162.03,1772.13,1567.78
"America_Central_and_Mexico","United Republic of Tanzania","Production",12353787,13476580,14062149
"America_Central_and_Mexico","United States of America","Area harvested",38590450,40797004,41188183
"America_Central_and_Mexico","United States of America","Gross Production Value (current million US$)",53988.2,72086.92,84818.74
"America_Central_and_Mexico","United States of America","Production",450215956,437715215,434818583
