"Item","Region","Element","Y2009","Y2010","Y2011","Average"
"Hops","Africa_West","Gross Production Value (current million US$)",0,0,0,0
"Hops","Africa_West","Production",0,0,0,0
"Hops","America_Caribbean","Area harvested",0,0,0,0
"Hops","America_Caribbean","Gross Production Value (current million US$)",0,0,0,0
"Hops","America_Caribbean","Production",0,0,0,0
"Hops","America_Central_and_Mexico","Area harvested",0,0,0,0
"Hops","America_Central_and_Mexico","Gross Production Value (current million US$)",0,0,0,0
"Hops","America_Central_and_Mexico","Production",0,0,0,0
"Hops","America_North","Area harvested",16077,12662,12054,13597.6666666667
"Hops","America_North","Gross Production Value (current million US$)",338.02,214.81,203.43,252.086666666667
"Hops","America_North","Production",42945,29707,29384,34012
"Hops","America_South_andean","Area harvested",0,0,0,0
"Hops","America_South_andean","Gross Production Value (current million US$)",0,0,0,0
"Hops","America_South_andean","Production",0,0,0,0
"Hops","America_South_temperate","Area harvested",370,370,370,370
"Hops","America_South_temperate","Gross Production Value (current million US$)",0,0,0,0
"Hops","America_South_temperate","Production",450,450,450,450
"Hops","America_South_tropical","Area harvested",0,0,0,0
"Hops","America_South_tropical","Gross Production Value (current million US$)",0,0,0,0
"Hops","America_South_tropical","Production",0,0,0,0
"Hops","Asia_Central","Area harvested",0,0,0,0
"Hops","Asia_Central","Gross Production Value (current million US$)",0,0,0,0
"Hops","Asia_Central","Production",0,0,0,0
"Hops","Asia_East","Area harvested",8570,8560,8580,8570
"Hops","Asia_East","Gross Production Value (current million US$)",21.96,26.59,25.36,24.6366666666667
"Hops","Asia_East","Production",12880,12750,13200,12943.3333333333
"Hops","Asia_South","Area harvested",0,0,0,0
"Hops","Asia_South","Gross Production Value (current million US$)",0,0,0,0
"Hops","Asia_South","Production",0,0,0,0
"Hops","Asia_Southeast","Area harvested",0,0,0,0
"Hops","Asia_Southeast","Gross Production Value (current million US$)",0,0,0,0
"Hops","Asia_Southeast","Production",0,0,0,0
"Hops","Asia_West","Area harvested",0,0,0,0
"Hops","Asia_West","Gross Production Value (current million US$)",0,0,0,0
"Hops","Asia_West","Production",0,0,0,0
"Hops","Europe_Eastern_north","Area harvested",9559,8502,7736,8599
"Hops","Europe_Eastern_north","Gross Production Value (current million US$)",108.45,97.49,75.55,93.83
"Hops","Europe_Eastern_north","Production",12684,11400,10064,11382.6666666667
"Hops","Europe_Eastern_south","Area harvested",4071,3726,3674,3823.66666666667
"Hops","Europe_Eastern_south","Gross Production Value (current million US$)",20.53,9.61,7.95,12.6966666666667
"Hops","Europe_Eastern_south","Production",4408,3802,3887,4032.33333333333
"Hops","Europe_Western_north","Area harvested",20944,20805,20978.57,20909.19
"Hops","Europe_Western_north","Gross Production Value (current million US$)",128.73,145.87,185.63,153.41
"Hops","Europe_Western_north","Production",34498.6,37442,41102,37680.8666666667
"Hops","Europe_Western_south","Area harvested",1354,1324,1325,1334.33333333333
"Hops","Europe_Western_south","Gross Production Value (current million US$)",12.77,11.56,8.77,11.0333333333333
"Hops","Europe_Western_south","Production",1992.6,1962,1731,1895.2
"Hops","Mediterranean_SouthandEast","Area harvested",0,0,0,0
"Hops","Mediterranean_SouthandEast","Gross Production Value (current million US$)",0,0,0,0
"Hops","Mediterranean_SouthandEast","Production",0,0,0,0
"Hops","Pacific_Region_ausnz","Area harvested",714,730,744,729.333333333333
"Hops","Pacific_Region_ausnz","Gross Production Value (current million US$)",19.42,19.33,18.39,19.0466666666667
"Hops","Pacific_Region_ausnz","Production",1695,1715,1766,1725.33333333333
"Hops","Pacific_Region_tropical","Area harvested",0,0,0,0
"Hops","Pacific_Region_tropical","Gross Production Value (current million US$)",0,0,0,0
"Hops","Pacific_Region_tropical","Production",0,0,0,0
"Kiwi","Africa_Central","Area harvested",0,0,0,0
"Kiwi","Africa_Central","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","Africa_Central","Production",0,0,0,0
"Kiwi","Africa_East","Area harvested",0,0,0,0
"Kiwi","Africa_East","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","Africa_East","Production",0,0,0,0
"Kiwi","Africa_Indian_Ocean_Islands","Area harvested",0,0,0,0
"Kiwi","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","Africa_Indian_Ocean_Islands","Production",0,0,0,0
"Kiwi","Africa_Southern","Area harvested",0,0,0,0
"Kiwi","Africa_Southern","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","Africa_Southern","Production",0,0,0,0
"Kiwi","Africa_West","Area harvested",0,0,0,0
"Kiwi","Africa_West","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","Africa_West","Production",0,0,0,0
"Kiwi","America_Caribbean","Area harvested",0,0,0,0
"Kiwi","America_Caribbean","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","America_Caribbean","Production",0,0,0,0
"Kiwi","America_Central_and_Mexico","Area harvested",0,0,0,0
"Kiwi","America_Central_and_Mexico","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","America_Central_and_Mexico","Production",0,0,0,0
"Kiwi","America_North","Area harvested",1704,1704,1704,1704
"Kiwi","America_North","Gross Production Value (current million US$)",21.79,25.26,29.38,25.4766666666667
"Kiwi","America_North","Production",23275,29725,34268,29089.3333333333
"Kiwi","America_South_andean","Area harvested",10800,10922,10920,10880.6666666667
"Kiwi","America_South_andean","Gross Production Value (current million US$)",37.04,40.67,46.24,41.3166666666667
"Kiwi","America_South_andean","Production",227000,229000,237104,231034.666666667
"Kiwi","America_South_temperate","Area harvested",10800,10922,10920,10880.6666666667
"Kiwi","America_South_temperate","Gross Production Value (current million US$)",37.04,40.67,46.24,41.3166666666667
"Kiwi","America_South_temperate","Production",227000,229000,237104,231034.666666667
"Kiwi","America_South_tropical","Area harvested",0,0,0,0
"Kiwi","America_South_tropical","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","America_South_tropical","Production",0,0,0,0
"Kiwi","Asia_Central","Area harvested",40,40,40,40
"Kiwi","Asia_Central","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","Asia_Central","Production",400,400,400,400
"Kiwi","Asia_East","Area harvested",3163,3123,3061,3115.66666666667
"Kiwi","Asia_East","Gross Production Value (current million US$)",89.47,78.14,111.56,93.0566666666667
"Kiwi","Asia_East","Production",46802,36910,36162,39958
"Kiwi","Asia_South","Area harvested",0,0,0,0
"Kiwi","Asia_South","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","Asia_South","Production",0,0,0,0
"Kiwi","Asia_Southeast","Area harvested",0,0,0,0
"Kiwi","Asia_Southeast","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","Asia_Southeast","Production",0,0,0,0
"Kiwi","Asia_West","Area harvested",23176,25249,26616,25013.6666666667
"Kiwi","Asia_West","Gross Production Value (current million US$)",69.08,66.75,68.97,68.2666666666667
"Kiwi","Asia_West","Production",57253,62328,64886,61489
"Kiwi","Europe_Eastern_north","Area harvested",0,0,0,0
"Kiwi","Europe_Eastern_north","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","Europe_Eastern_north","Production",0,0,0,0
"Kiwi","Europe_Eastern_south","Area harvested",25853,28506,30154,28171
"Kiwi","Europe_Eastern_south","Gross Production Value (current million US$)",91.77,108.37,111.87,104.003333333333
"Kiwi","Europe_Eastern_south","Production",128547,143721,170525,147597.666666667
"Kiwi","Europe_Western_north","Area harvested",4093,4063,4027,4061
"Kiwi","Europe_Western_north","Gross Production Value (current million US$)",1.02,0.41,1.27,0.9
"Kiwi","Europe_Western_north","Production",76719.3,70949,74019,73895.7666666667
"Kiwi","Europe_Western_south","Area harvested",31431,31505,31742,31559.3333333333
"Kiwi","Europe_Western_south","Gross Production Value (current million US$)",53.98,51.88,50.92,52.26
"Kiwi","Europe_Western_south","Production",575991.3,536192,551936,554706.433333333
"Kiwi","Mediterranean_SouthandEast","Area harvested",20405,22401,23813,22206.3333333333
"Kiwi","Mediterranean_SouthandEast","Gross Production Value (current million US$)",54.11,50.9,53.75,52.92
"Kiwi","Mediterranean_SouthandEast","Production",27967,30704,33494,30721.6666666667
"Kiwi","Pacific_Region_ausnz","Area harvested",13528,13280,13256,13354.6666666667
"Kiwi","Pacific_Region_ausnz","Gross Production Value (current million US$)",262.43,374.42,360.6,332.483333333333
"Kiwi","Pacific_Region_ausnz","Production",390867,438420,423227,417504.666666667
"Kiwi","Pacific_Region_tropical","Area harvested",0,0,0,0
"Kiwi","Pacific_Region_tropical","Gross Production Value (current million US$)",0,0,0,0
"Kiwi","Pacific_Region_tropical","Production",0,0,0,0
"Kola_nuts","Africa_Central","Area harvested",95000,95000,95000,95000
"Kola_nuts","Africa_Central","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Africa_Central","Production",37231,38596,45976,40601
"Kola_nuts","Africa_East","Area harvested",0,0,0,0
"Kola_nuts","Africa_East","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Africa_East","Production",0,0,0,0
"Kola_nuts","Africa_Indian_Ocean_Islands","Area harvested",0,0,0,0
"Kola_nuts","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Africa_Indian_Ocean_Islands","Production",0,0,0,0
"Kola_nuts","Africa_Southern","Area harvested",0,0,0,0
"Kola_nuts","Africa_Southern","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Africa_Southern","Production",0,0,0,0
"Kola_nuts","Africa_West","Area harvested",463152,465372,429273,452599
"Kola_nuts","Africa_West","Gross Production Value (current million US$)",46.9,41.37,58.66,48.9766666666667
"Kola_nuts","Africa_West","Production",254343,266406,251066,257271.666666667
"Kola_nuts","America_Caribbean","Area harvested",0,0,0,0
"Kola_nuts","America_Caribbean","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","America_Caribbean","Production",0,0,0,0
"Kola_nuts","America_Central_and_Mexico","Area harvested",0,0,0,0
"Kola_nuts","America_Central_and_Mexico","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","America_Central_and_Mexico","Production",0,0,0,0
"Kola_nuts","America_North","Area harvested",0,0,0,0
"Kola_nuts","America_North","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","America_North","Production",0,0,0,0
"Kola_nuts","America_South_andean","Area harvested",0,0,0,0
"Kola_nuts","America_South_andean","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","America_South_andean","Production",0,0,0,0
"Kola_nuts","America_South_temperate","Area harvested",0,0,0,0
"Kola_nuts","America_South_temperate","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","America_South_temperate","Production",0,0,0,0
"Kola_nuts","America_South_tropical","Area harvested",0,0,0,0
"Kola_nuts","America_South_tropical","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","America_South_tropical","Production",0,0,0,0
"Kola_nuts","Asia_Central","Area harvested",0,0,0,0
"Kola_nuts","Asia_Central","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Asia_Central","Production",0,0,0,0
"Kola_nuts","Asia_East","Area harvested",0,0,0,0
"Kola_nuts","Asia_East","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Asia_East","Production",0,0,0,0
"Kola_nuts","Asia_South","Area harvested",0,0,0,0
"Kola_nuts","Asia_South","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Asia_South","Production",0,0,0,0
"Kola_nuts","Asia_Southeast","Area harvested",0,0,0,0
"Kola_nuts","Asia_Southeast","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Asia_Southeast","Production",0,0,0,0
"Kola_nuts","Asia_West","Area harvested",0,0,0,0
"Kola_nuts","Asia_West","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Asia_West","Production",0,0,0,0
"Kola_nuts","Europe_Eastern_north","Area harvested",0,0,0,0
"Kola_nuts","Europe_Eastern_north","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Europe_Eastern_north","Production",0,0,0,0
"Kola_nuts","Europe_Eastern_south","Area harvested",0,0,0,0
"Kola_nuts","Europe_Eastern_south","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Europe_Eastern_south","Production",0,0,0,0
"Kola_nuts","Europe_Western_north","Area harvested",0,0,0,0
"Kola_nuts","Europe_Western_north","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Europe_Western_north","Production",0,0,0,0
"Kola_nuts","Europe_Western_south","Area harvested",0,0,0,0
"Kola_nuts","Europe_Western_south","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Europe_Western_south","Production",0,0,0,0
"Kola_nuts","Mediterranean_SouthandEast","Area harvested",0,0,0,0
"Kola_nuts","Mediterranean_SouthandEast","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Mediterranean_SouthandEast","Production",0,0,0,0
"Kola_nuts","Pacific_Region_ausnz","Area harvested",0,0,0,0
"Kola_nuts","Pacific_Region_ausnz","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Pacific_Region_ausnz","Production",0,0,0,0
"Kola_nuts","Pacific_Region_tropical","Area harvested",0,0,0,0
"Kola_nuts","Pacific_Region_tropical","Gross Production Value (current million US$)",0,0,0,0
"Kola_nuts","Pacific_Region_tropical","Production",0,0,0,0
"Leeks","Africa_Central","Area harvested",433,490,443,455.333333333333
"Leeks","Africa_Central","Gross Production Value (current million US$)",0,0,0,0
"Leeks","Africa_Central","Production",1987,1910,1974,1957
"Leeks","Africa_East","Area harvested",3356,14454,14614,10808
"Leeks","Africa_East","Gross Production Value (current million US$)",0.1,0.12,0.08,0.1
"Leeks","Africa_East","Production",3265,5264,6024,4851
"Leeks","Africa_Indian_Ocean_Islands","Area harvested",19,21,19,19.6666666666667
"Leeks","Africa_Indian_Ocean_Islands","Gross Production Value (current million US$)",0,0,0,0
"Leeks","Africa_Indian_Ocean_Islands","Production",224,264,227,238.333333333333
"Leeks","Africa_Southern","Area harvested",0,0,0,0
"Leeks","Africa_Southern","Gross Production Value (current million US$)",0.37,0.5,0.59,0.486666666666667
"Leeks","Africa_Southern","Production",835,848,814,832.333333333333
"Leeks","Africa_West","Area harvested",550,600,565,571.666666666667
"Leeks","Africa_West","Gross Production Value (current million US$)",0,0,0,0
"Leeks","Africa_West","Production",3200,3400,3864,3488
"Leeks","America_Caribbean","Area harvested",0,0,0,0
"Leeks","America_Caribbean","Gross Production Value (current million US$)",0,0,0,0
